Id,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,cat_crop
1942,West Bengal,PURULIA,2006,Whole Year ,Turmeric,294,261,Species
1943,West Bengal,PURULIA,2006,Winter     ,Rice,277234,725085,Cereal
1944,West Bengal,PURULIA,2007,Autumn     ,Rice,2210,3795,Cereal
1945,West Bengal,PURULIA,2007,Autumn     ,Sesamum,274,149,Oilseeds
1946,West Bengal,PURULIA,2007,Kharif     ,Bajra,64,23,Cereal
1947,West Bengal,PURULIA,2007,Kharif     ,Cotton(lint),600,2160,fibres
1948,West Bengal,PURULIA,2007,Kharif     ,Dry ginger,212,194,Species
1949,West Bengal,PURULIA,2007,Kharif     ,Garlic,93,840,Species
1950,West Bengal,PURULIA,2007,Kharif     ,Groundnut,1120,1075,Nuts
1951,West Bengal,PURULIA,2007,Kharif     ,Jowar,19,5,Cereal
1952,West Bengal,PURULIA,2007,Kharif     ,Maize,7062,6681,Cereal
1953,West Bengal,PURULIA,2007,Kharif     ,Mesta,44,27,fibres
1954,West Bengal,PURULIA,2007,Kharif     ,Moong(Green Gram),289,134,Fruits
1955,West Bengal,PURULIA,2007,Kharif     ,Niger seed,307,103,Oilseeds
1956,West Bengal,PURULIA,2007,Kharif     ,Ragi,62,24,Cereal
1957,West Bengal,PURULIA,2007,Kharif     ,Sannhamp,145,624,Fertile Plant
1958,West Bengal,PURULIA,2007,Kharif     ,Small millets,230,59,Cereal
1959,West Bengal,PURULIA,2007,Kharif     ,Sunflower,45,33,Oilseeds
1960,West Bengal,PURULIA,2007,Kharif     ,Urad,10571,3777,Pulses
1961,West Bengal,PURULIA,2007,Rabi       ,Arhar/Tur,415,308,Pulses
1962,West Bengal,PURULIA,2007,Rabi       ,Gram,156,131,Beans
1963,West Bengal,PURULIA,2007,Rabi       ,Groundnut,25,24,Nuts
1964,West Bengal,PURULIA,2007,Rabi       ,Horse-gram,613,321,Beans
1965,West Bengal,PURULIA,2007,Rabi       ,Khesari,139,58,Vegetables
1966,West Bengal,PURULIA,2007,Rabi       ,Linseed,1076,207,Oilseeds
1967,West Bengal,PURULIA,2007,Rabi       ,Masoor,16,14,Pulses
1968,West Bengal,PURULIA,2007,Rabi       ,Moong(Green Gram),61,28,Fruits
1969,West Bengal,PURULIA,2007,Rabi       ,Peas & beans (Pulses),5,4,Pulses
1970,West Bengal,PURULIA,2007,Rabi       ,Rapeseed &Mustard,1519,711,Oilseeds
1971,West Bengal,PURULIA,2007,Rabi       ,Safflower,59,57,Oilseeds
1972,West Bengal,PURULIA,2007,Rabi       ,Urad,157,97,Pulses
1973,West Bengal,PURULIA,2007,Rabi       ,Wheat,1614,3785,Cereal
1974,West Bengal,PURULIA,2007,Summer     ,Groundnut,3,6,Nuts
1975,West Bengal,PURULIA,2007,Summer     ,Maize,152,288,Cereal
1976,West Bengal,PURULIA,2007,Summer     ,Moong(Green Gram),3,3,Fruits
1977,West Bengal,PURULIA,2007,Summer     ,Rice,2825,4437,Cereal
1978,West Bengal,PURULIA,2007,Summer     ,Sesamum,103,28,Oilseeds
1979,West Bengal,PURULIA,2007,Whole Year ,Coconut ,58,898000,Fruits
1980,West Bengal,PURULIA,2007,Whole Year ,Dry chillies,1215,2079,Species
1981,West Bengal,PURULIA,2007,Whole Year ,Potato,1123,9322,Vegetables
1982,West Bengal,PURULIA,2007,Whole Year ,Sugarcane,635,42490,Sugarcane
1983,West Bengal,PURULIA,2007,Whole Year ,Tobacco,13,3,Commercial
1984,West Bengal,PURULIA,2007,Whole Year ,Turmeric,289,178,Species
1985,West Bengal,PURULIA,2007,Winter     ,Rice,308632,759940,Cereal
1986,West Bengal,PURULIA,2007,Winter     ,Sesamum,233,93,Oilseeds
1987,West Bengal,PURULIA,2008,Autumn     ,Maize,7889,12315,Cereal
1988,West Bengal,PURULIA,2008,Autumn     ,Ragi,87,28,Cereal
1989,West Bengal,PURULIA,2008,Autumn     ,Rice,2119,4169,Cereal
1990,West Bengal,PURULIA,2008,Autumn     ,Sesamum,291,158,Oilseeds
1991,West Bengal,PURULIA,2008,Kharif     ,Bajra,75,26,Cereal
1992,West Bengal,PURULIA,2008,Kharif     ,Cotton(lint),600,2160,fibres
1993,West Bengal,PURULIA,2008,Kharif     ,Dry ginger,212,194,Species
1994,West Bengal,PURULIA,2008,Kharif     ,Groundnut,1082,1197,Nuts
1995,West Bengal,PURULIA,2008,Kharif     ,Jowar,26,10,Cereal
1996,West Bengal,PURULIA,2008,Kharif     ,Mesta,24,16,fibres
1997,West Bengal,PURULIA,2008,Kharif     ,Moong(Green Gram),287,134,Fruits
1998,West Bengal,PURULIA,2008,Kharif     ,Niger seed,268,85,Oilseeds
1999,West Bengal,PURULIA,2008,Kharif     ,Sannhamp,110,594,Fertile Plant
2000,West Bengal,PURULIA,2008,Kharif     ,Small millets,221,49,Cereal
2001,West Bengal,PURULIA,2008,Kharif     ,Sunflower,148,86,Oilseeds
2002,West Bengal,PURULIA,2008,Kharif     ,Urad,14862,6443,Pulses
2003,West Bengal,PURULIA,2008,Rabi       ,Arhar/Tur,144,63,Pulses
2004,West Bengal,PURULIA,2008,Rabi       ,Gram,13,16,Beans
2005,West Bengal,PURULIA,2008,Rabi       ,Groundnut,6,8,Nuts
2006,West Bengal,PURULIA,2008,Rabi       ,Horse-gram,660,337,Beans
2007,West Bengal,PURULIA,2008,Rabi       ,Linseed,219,33,Oilseeds
2008,West Bengal,PURULIA,2008,Rabi       ,Masoor,15,8,Pulses
2009,West Bengal,PURULIA,2008,Rabi       ,Moong(Green Gram),20,12,Fruits
2010,West Bengal,PURULIA,2008,Rabi       ,Rapeseed &Mustard,1235,623,Oilseeds
2011,West Bengal,PURULIA,2008,Rabi       ,Safflower,59,57,Oilseeds
2012,West Bengal,PURULIA,2008,Rabi       ,Urad,107,60,Pulses
2013,West Bengal,PURULIA,2008,Rabi       ,Wheat,850,1725,Cereal
2014,West Bengal,PURULIA,2008,Summer     ,Groundnut,3,6,Nuts
2015,West Bengal,PURULIA,2008,Summer     ,Maize,152,288,Cereal
2016,West Bengal,PURULIA,2008,Summer     ,Moong(Green Gram),5,4,Fruits
2017,West Bengal,PURULIA,2008,Summer     ,Rice,1014,1869,Cereal
2018,West Bengal,PURULIA,2008,Summer     ,Sesamum,165,95,Oilseeds
2019,West Bengal,PURULIA,2008,Whole Year ,Arecanut,10,8,Nuts
2020,West Bengal,PURULIA,2008,Whole Year ,Coconut ,58,598,Fruits
2021,West Bengal,PURULIA,2008,Whole Year ,Dry chillies,1215,2079,Species
2022,West Bengal,PURULIA,2008,Whole Year ,Potato,767,16512,Vegetables
2023,West Bengal,PURULIA,2008,Whole Year ,Sugarcane,541,25991,Sugarcane
2024,West Bengal,PURULIA,2008,Whole Year ,Tobacco,7,2,Commercial
2025,West Bengal,PURULIA,2008,Whole Year ,Turmeric,289,378,Species
2026,West Bengal,PURULIA,2008,Winter     ,Rice,297872,738143,Cereal
2027,West Bengal,PURULIA,2008,Winter     ,Sesamum,261,105,Oilseeds
2028,West Bengal,PURULIA,2009,Autumn     ,Groundnut,745,784,Nuts
2029,West Bengal,PURULIA,2009,Autumn     ,Maize,7270,9535,Cereal
2030,West Bengal,PURULIA,2009,Autumn     ,Ragi,79,23,Cereal
2031,West Bengal,PURULIA,2009,Autumn     ,Rice,162,134,Cereal
2032,West Bengal,PURULIA,2009,Autumn     ,Sesamum,228,114,Oilseeds
2033,West Bengal,PURULIA,2009,Kharif     ,Bajra,47,16,Cereal
2034,West Bengal,PURULIA,2009,Kharif     ,Cotton(lint),600,2160,fibres
2035,West Bengal,PURULIA,2009,Kharif     ,Jowar,29,14,Cereal
2036,West Bengal,PURULIA,2009,Kharif     ,Mesta,38,104,fibres
2037,West Bengal,PURULIA,2009,Kharif     ,Moong(Green Gram),304,141,Fruits
2038,West Bengal,PURULIA,2009,Kharif     ,Niger seed,247,83,Oilseeds
2039,West Bengal,PURULIA,2009,Kharif     ,Sannhamp,68,291,Fertile Plant
2040,West Bengal,PURULIA,2009,Kharif     ,Small millets,113,32,Cereal
2041,West Bengal,PURULIA,2009,Kharif     ,Sunflower,470,727,Oilseeds
2042,West Bengal,PURULIA,2009,Kharif     ,Urad,11411,3598,Pulses
2043,West Bengal,PURULIA,2009,Rabi       ,Arhar/Tur,107,73,Pulses
2044,West Bengal,PURULIA,2009,Rabi       ,Gram,74,37,Beans
2045,West Bengal,PURULIA,2009,Rabi       ,Groundnut,6511,11394,Nuts
2046,West Bengal,PURULIA,2009,Rabi       ,Horse-gram,514,260,Beans
2047,West Bengal,PURULIA,2009,Rabi       ,Khesari,21,8,Vegetables
2048,West Bengal,PURULIA,2009,Rabi       ,Linseed,420,82,Oilseeds
2049,West Bengal,PURULIA,2009,Rabi       ,Masoor,3,2,Pulses
2050,West Bengal,PURULIA,2009,Rabi       ,Moong(Green Gram),32,22,Fruits
2051,West Bengal,PURULIA,2009,Rabi       ,Potato,1187,24924,Vegetables
2052,West Bengal,PURULIA,2009,Rabi       ,Rapeseed &Mustard,904,664,Oilseeds
2053,West Bengal,PURULIA,2009,Rabi       ,Safflower,29,24,Oilseeds
2054,West Bengal,PURULIA,2009,Rabi       ,Urad,65,38,Pulses
2055,West Bengal,PURULIA,2009,Rabi       ,Wheat,1652,2666,Cereal
2056,West Bengal,PURULIA,2009,Summer     ,Groundnut,3,6,Nuts
2057,West Bengal,PURULIA,2009,Summer     ,Maize,152,288,Cereal
2058,West Bengal,PURULIA,2009,Summer     ,Rice,374,795,Cereal
2059,West Bengal,PURULIA,2009,Summer     ,Sesamum,15,11,Oilseeds
2060,West Bengal,PURULIA,2009,Whole Year ,Sugarcane,304,25261,Sugarcane
2061,West Bengal,PURULIA,2009,Whole Year ,Tobacco,10,3,Commercial
2062,West Bengal,PURULIA,2009,Winter     ,Rice,265107,597845,Cereal
2063,West Bengal,PURULIA,2009,Winter     ,Sesamum,238,87,Oilseeds
2064,West Bengal,PURULIA,2010,Autumn     ,Groundnut,982,1019,Nuts
2065,West Bengal,PURULIA,2010,Autumn     ,Jowar,25,10,Cereal
2066,West Bengal,PURULIA,2010,Autumn     ,Maize,5159,9162,Cereal
2067,West Bengal,PURULIA,2010,Autumn     ,Ragi,76,25,Cereal
2068,West Bengal,PURULIA,2010,Autumn     ,Rice,122,35,Cereal
2069,West Bengal,PURULIA,2010,Autumn     ,Sesamum,264,140,Oilseeds
2070,West Bengal,PURULIA,2010,Kharif     ,Bajra,62,22,Cereal
2071,West Bengal,PURULIA,2010,Kharif     ,Horse-gram,784,407,Beans
2072,West Bengal,PURULIA,2010,Kharif     ,Mesta,31,62,fibres
2073,West Bengal,PURULIA,2010,Kharif     ,Moong(Green Gram),293,136,Fruits
2074,West Bengal,PURULIA,2010,Kharif     ,Niger seed,205,74,Oilseeds
2075,West Bengal,PURULIA,2010,Kharif     ,Sannhamp,10,40,Fertile Plant
2076,West Bengal,PURULIA,2010,Kharif     ,Small millets,188,47,Cereal
2077,West Bengal,PURULIA,2010,Kharif     ,Sunflower,37,40,Oilseeds
2078,West Bengal,PURULIA,2010,Kharif     ,Urad,7952,1559,Pulses
2079,West Bengal,PURULIA,2010,Rabi       ,Arhar/Tur,105,95,Pulses
2080,West Bengal,PURULIA,2010,Rabi       ,Gram,56,68,Beans
2081,West Bengal,PURULIA,2010,Rabi       ,Groundnut,4,6,Nuts
2082,West Bengal,PURULIA,2010,Rabi       ,Khesari,25,33,Vegetables
2083,West Bengal,PURULIA,2010,Rabi       ,Linseed,347,119,Oilseeds
2084,West Bengal,PURULIA,2010,Rabi       ,Masoor,3,2,Pulses
2085,West Bengal,PURULIA,2010,Rabi       ,Moong(Green Gram),52,42,Fruits
2086,West Bengal,PURULIA,2010,Rabi       ,Potato,977,15920,Vegetables
2087,West Bengal,PURULIA,2010,Rabi       ,Rapeseed &Mustard,886,542,Oilseeds
2088,West Bengal,PURULIA,2010,Rabi       ,Safflower,61,40,Oilseeds
2089,West Bengal,PURULIA,2010,Rabi       ,Urad,531,267,Pulses
2090,West Bengal,PURULIA,2010,Rabi       ,Wheat,2013,5152,Cereal
2091,West Bengal,PURULIA,2010,Summer     ,Groundnut,4,14,Nuts
2092,West Bengal,PURULIA,2010,Summer     ,Maize,258,391,Cereal
2093,West Bengal,PURULIA,2010,Summer     ,Rice,105,281,Cereal
2094,West Bengal,PURULIA,2010,Whole Year ,Sugarcane,303,11541,Sugarcane
2095,West Bengal,PURULIA,2010,Winter     ,Rice,152676,261435,Cereal
2096,West Bengal,PURULIA,2010,Winter     ,Sesamum,244,95,Oilseeds
2097,West Bengal,PURULIA,2011,Autumn     ,Groundnut,662,670,Nuts
2098,West Bengal,PURULIA,2011,Autumn     ,Maize,5380,9013,Cereal
2099,West Bengal,PURULIA,2011,Autumn     ,Ragi,129,55,Cereal
2100,West Bengal,PURULIA,2011,Autumn     ,Rice,200,245,Cereal
2101,West Bengal,PURULIA,2011,Autumn     ,Sesamum,155,79,Oilseeds
2102,West Bengal,PURULIA,2011,Kharif     ,Bajra,59,22,Cereal
2103,West Bengal,PURULIA,2011,Kharif     ,Horse-gram,642,317,Beans
2104,West Bengal,PURULIA,2011,Kharif     ,Jowar,23,6,Cereal
2105,West Bengal,PURULIA,2011,Kharif     ,Mesta,3,3,fibres
2106,West Bengal,PURULIA,2011,Kharif     ,Moong(Green Gram),230,112,Fruits
2107,West Bengal,PURULIA,2011,Kharif     ,Niger seed,193,72,Oilseeds
2108,West Bengal,PURULIA,2011,Kharif     ,Sannhamp,91,364,Fertile Plant
2109,West Bengal,PURULIA,2011,Kharif     ,Small millets,138,35,Cereal
2110,West Bengal,PURULIA,2011,Kharif     ,Sunflower,42,40,Oilseeds
2111,West Bengal,PURULIA,2011,Kharif     ,Urad,9114,2991,Pulses
2112,West Bengal,PURULIA,2011,Rabi       ,Arhar/Tur,66,45,Pulses
2113,West Bengal,PURULIA,2011,Rabi       ,Gram,53,53,Beans
2114,West Bengal,PURULIA,2011,Rabi       ,Groundnut,46,36,Nuts
2115,West Bengal,PURULIA,2011,Rabi       ,Linseed,417,80,Oilseeds
2116,West Bengal,PURULIA,2011,Rabi       ,Moong(Green Gram),78,44,Fruits
2117,West Bengal,PURULIA,2011,Rabi       ,Potato,1077,17412,Vegetables
2118,West Bengal,PURULIA,2011,Rabi       ,Rapeseed &Mustard,946,652,Oilseeds
2119,West Bengal,PURULIA,2011,Rabi       ,Safflower,38,29,Oilseeds
2120,West Bengal,PURULIA,2011,Rabi       ,Urad,182,93,Pulses
2121,West Bengal,PURULIA,2011,Rabi       ,Wheat,1880,4206,Cereal
2122,West Bengal,PURULIA,2011,Summer     ,Maize,459,749,Cereal
2123,West Bengal,PURULIA,2011,Summer     ,Rice,122,301,Cereal
2124,West Bengal,PURULIA,2011,Summer     ,Sesamum,64,29,Oilseeds
2125,West Bengal,PURULIA,2011,Whole Year ,Sugarcane,303,20264,Sugarcane
2126,West Bengal,PURULIA,2011,Winter     ,Rice,270270,731799,Cereal
2127,West Bengal,PURULIA,2011,Winter     ,Sesamum,191,82,Oilseeds
2128,West Bengal,PURULIA,2012,Autumn     ,Groundnut,796,824,Nuts
2129,West Bengal,PURULIA,2012,Autumn     ,Jowar,26,10,Cereal
2130,West Bengal,PURULIA,2012,Autumn     ,Maize,5677,11595,Cereal
2131,West Bengal,PURULIA,2012,Autumn     ,Ragi,95,34,Cereal
2132,West Bengal,PURULIA,2012,Autumn     ,Rice,123,308,Cereal
2133,West Bengal,PURULIA,2012,Autumn     ,Sesamum,216,111,Oilseeds
2134,West Bengal,PURULIA,2012,Autumn     ,Small millets,163,41,Cereal
2135,West Bengal,PURULIA,2012,Kharif     ,Bajra,56,20,Cereal
2136,West Bengal,PURULIA,2012,Kharif     ,Horse-gram,647,328,Beans
2137,West Bengal,PURULIA,2012,Kharif     ,Moong(Green Gram),276,130,Fruits
2138,West Bengal,PURULIA,2012,Kharif     ,Niger seed,215,76,Oilseeds
2139,West Bengal,PURULIA,2012,Kharif     ,Sannhamp,56,238,Fertile Plant
2140,West Bengal,PURULIA,2012,Kharif     ,Sunflower,53,44,Oilseeds
2141,West Bengal,PURULIA,2012,Kharif     ,Urad,9258,2910,Pulses
2142,West Bengal,PURULIA,2012,Rabi       ,Arhar/Tur,107,240,Pulses
2143,West Bengal,PURULIA,2012,Rabi       ,Gram,181,224,Beans
2144,West Bengal,PURULIA,2012,Rabi       ,Groundnut,22,19,Nuts
2145,West Bengal,PURULIA,2012,Rabi       ,Khesari,54,62,Vegetables
2146,West Bengal,PURULIA,2012,Rabi       ,Linseed,393,73,Oilseeds
2147,West Bengal,PURULIA,2012,Rabi       ,Masoor,31,28,Pulses
2148,West Bengal,PURULIA,2012,Rabi       ,Moong(Green Gram),54,36,Fruits
2149,West Bengal,PURULIA,2012,Rabi       ,Potato,913,17203,Vegetables
2150,West Bengal,PURULIA,2012,Rabi       ,Rapeseed &Mustard,820,571,Oilseeds
2151,West Bengal,PURULIA,2012,Rabi       ,Safflower,43,31,Oilseeds
2152,West Bengal,PURULIA,2012,Rabi       ,Urad,259,133,Pulses
2153,West Bengal,PURULIA,2012,Rabi       ,Wheat,1648,3310,Cereal
2154,West Bengal,PURULIA,2012,Summer     ,Maize,290,476,Cereal
2155,West Bengal,PURULIA,2012,Summer     ,Rice,280,872,Cereal
2156,West Bengal,PURULIA,2012,Summer     ,Sesamum,51,28,Oilseeds
2157,West Bengal,PURULIA,2012,Whole Year ,Sugarcane,314,11199,Sugarcane
2158,West Bengal,PURULIA,2012,Winter     ,Rice,288735,729553,Cereal
2159,West Bengal,PURULIA,2012,Winter     ,Sesamum,224,88,Oilseeds
2160,West Bengal,PURULIA,2013,Autumn     ,Groundnut,676,691,Nuts
2161,West Bengal,PURULIA,2013,Autumn     ,Maize,6189,10665,Cereal
2162,West Bengal,PURULIA,2013,Autumn     ,Rice,92,128,Cereal
2163,West Bengal,PURULIA,2013,Autumn     ,Sesamum,140,76,Oilseeds
2164,West Bengal,PURULIA,2013,Autumn     ,Small millets,163,41,Cereal
2165,West Bengal,PURULIA,2013,Kharif     ,Bajra,34,14,Cereal
2166,West Bengal,PURULIA,2013,Kharif     ,Horse-gram,691,350,Beans
2167,West Bengal,PURULIA,2013,Kharif     ,Jowar,25,7,Cereal
2168,West Bengal,PURULIA,2013,Kharif     ,Jute,11,215,fibres
2169,West Bengal,PURULIA,2013,Kharif     ,Moong(Green Gram),132,69,Fruits
2170,West Bengal,PURULIA,2013,Kharif     ,Other Kharif pulses,79,37,Pulses
2171,West Bengal,PURULIA,2013,Kharif     ,Sannhamp,117,706,Fertile Plant
2172,West Bengal,PURULIA,2013,Kharif     ,Soyabean,15,6,Beans
2173,West Bengal,PURULIA,2013,Kharif     ,Sunflower,44,41,Oilseeds
2174,West Bengal,PURULIA,2013,Kharif     ,Urad,12986,2877,Pulses
2175,West Bengal,PURULIA,2013,Rabi       ,Arhar/Tur,332,406,Pulses
2176,West Bengal,PURULIA,2013,Rabi       ,Gram,199,250,Beans
2177,West Bengal,PURULIA,2013,Rabi       ,Groundnut,22,19,Nuts
2178,West Bengal,PURULIA,2013,Rabi       ,Khesari,146,125,Vegetables
2179,West Bengal,PURULIA,2013,Rabi       ,Linseed,215,42,Oilseeds
2180,West Bengal,PURULIA,2013,Rabi       ,Masoor,7,2,Pulses
2181,West Bengal,PURULIA,2013,Rabi       ,Moong(Green Gram),61,41,Fruits
2182,West Bengal,PURULIA,2013,Rabi       ,Moth,15,13,Beans
2183,West Bengal,PURULIA,2013,Rabi       ,Peas & beans (Pulses),12,17,Pulses
2184,West Bengal,PURULIA,2013,Rabi       ,Potato,1726,43703,Vegetables
2185,West Bengal,PURULIA,2013,Rabi       ,Ragi,84,29,Cereal
2186,West Bengal,PURULIA,2013,Rabi       ,Rapeseed &Mustard,3187,3153,Oilseeds
2187,West Bengal,PURULIA,2013,Rabi       ,Safflower,47,33,Oilseeds
2188,West Bengal,PURULIA,2013,Rabi       ,Wheat,1187,2675,Cereal
2189,West Bengal,PURULIA,2013,Summer     ,Maize,325,522,Cereal
2190,West Bengal,PURULIA,2013,Summer     ,Rice,516,1274,Cereal
2191,West Bengal,PURULIA,2013,Summer     ,Sesamum,697,356,Oilseeds
2192,West Bengal,PURULIA,2013,Whole Year ,Sugarcane,161,7948,Sugarcane
2193,West Bengal,PURULIA,2013,Winter     ,Rice,302274,730136,Cereal
2194,West Bengal,PURULIA,2013,Winter     ,Sesamum,208,101,Oilseeds
2195,West Bengal,PURULIA,2014,Autumn     ,Groundnut,711,694,Nuts
2196,West Bengal,PURULIA,2014,Autumn     ,Jowar,25,8,Cereal
2197,West Bengal,PURULIA,2014,Autumn     ,Maize,6317,13337,Cereal
2198,West Bengal,PURULIA,2014,Autumn     ,Ragi,112,44,Cereal
2199,West Bengal,PURULIA,2014,Autumn     ,Rice,264,721,Cereal
2200,West Bengal,PURULIA,2014,Autumn     ,Sesamum,170,87,Oilseeds
2201,West Bengal,PURULIA,2014,Autumn     ,Small millets,154,41,Cereal
2202,West Bengal,PURULIA,2014,Kharif     ,Bajra,49,19,Cereal
2203,West Bengal,PURULIA,2014,Kharif     ,Mesta,159,2065,fibres
2204,West Bengal,PURULIA,2014,Kharif     ,Moong(Green Gram),181,100,Fruits
2205,West Bengal,PURULIA,2014,Kharif     ,Moth,16,14,Beans
2206,West Bengal,PURULIA,2014,Kharif     ,Niger seed,204,74,Oilseeds
2207,West Bengal,PURULIA,2014,Kharif     ,Other Kharif pulses,79,39,Pulses
2208,West Bengal,PURULIA,2014,Kharif     ,Sannhamp,171,727,Fertile Plant
2209,West Bengal,PURULIA,2014,Kharif     ,Soyabean,18,7,Beans
2210,West Bengal,PURULIA,2014,Kharif     ,Sunflower,46,42,Oilseeds
2211,West Bengal,PURULIA,2014,Kharif     ,Urad,11493,3287,Pulses
2212,West Bengal,PURULIA,2014,Rabi       ,Arhar/Tur,671,723,Pulses
2213,West Bengal,PURULIA,2014,Rabi       ,Gram,198,203,Beans
2214,West Bengal,PURULIA,2014,Rabi       ,Groundnut,30,25,Nuts
2215,West Bengal,PURULIA,2014,Rabi       ,Horse-gram,660,332,Beans
2216,West Bengal,PURULIA,2014,Rabi       ,Khesari,146,126,Vegetables
2217,West Bengal,PURULIA,2014,Rabi       ,Linseed,160,51,Oilseeds
2218,West Bengal,PURULIA,2014,Rabi       ,Masoor,31,19,Pulses
2219,West Bengal,PURULIA,2014,Rabi       ,Moong(Green Gram),64,40,Fruits
2220,West Bengal,PURULIA,2014,Rabi       ,Peas & beans (Pulses),12,12,Pulses
2221,West Bengal,PURULIA,2014,Rabi       ,Potato,477,9995,Vegetables
2222,West Bengal,PURULIA,2014,Rabi       ,Rapeseed &Mustard,1885,1508,Oilseeds
2223,West Bengal,PURULIA,2014,Rabi       ,Safflower,54,37,Oilseeds
2224,West Bengal,PURULIA,2014,Rabi       ,Urad,220,113,Pulses
2225,West Bengal,PURULIA,2014,Rabi       ,Wheat,1622,3663,Cereal
2226,West Bengal,PURULIA,2014,Summer     ,Maize,325,2039,Cereal
2227,West Bengal,PURULIA,2014,Summer     ,Rice,306,801,Cereal
2228,West Bengal,PURULIA,2014,Summer     ,Sesamum,627,463,Oilseeds
2229,West Bengal,PURULIA,2014,Whole Year ,Sugarcane,324,16250,Sugarcane
2230,West Bengal,PURULIA,2014,Winter     ,Rice,279151,597899,Cereal
2231,West Bengal,PURULIA,2014,Winter     ,Sesamum,175,88,Oilseeds
